id,title,description,salary_min,salary_max,salary_is_predicted,company,location_display,category_label,category_tag,contract_type,contract_time,created,search_term,salary_mid,salary_class
4801198921,Software Developer Dynamics 365 CRM & Power Platform (m/w/d),"Wir sind führend in der Digitalisierung von Kundenprozessen – vom ersten Kontakt über den Vertrieb bis hin zum Kundenservice. Unser Ziel ist es, Umsätze zu steigern, Kosten zu senken und die Zufriedenheit der Anwender zu maximieren. Unsere Kunden sind die Vorreiter der digitalen Transformation und wissen, dass kontinuierliche Effizienzsteigerungen nur durch automatisierte, KI-gestützte Prozesse möglich sind. Um diese Ziele zu erreichen, setzen wir auf Microsoft-Technologien. Je nach Komplexität…",45000.0,65000.0,0,Objektkultur Software,"Karlsruhe (Kreis), Baden-Württemberg",IT-Stellen,it-jobs,,full_time,2024-07-30T22:43:11Z,software developer,55000.0,mittel
4801203285,Senior Software Developer Dynamics 365 CRM & Power Platform (m/w/d),"Wir sind führend in der Digitalisierung von Kundenprozessen – vom ersten Kontakt über den Vertrieb bis hin zum Kundenservice. Unser Ziel ist es, Umsätze zu steigern, Kosten zu senken und die Zufriedenheit der Anwender zu maximieren. Unsere Kunden sind die Vorreiter der digitalen Transformation und wissen, dass kontinuierliche Effizienzsteigerungen nur durch automatisierte, KI-gestützte Prozesse möglich sind. Um diese Ziele zu erreichen, setzen wir auf Microsoft-Technologien. Je nach Komplexität…",60000.0,80000.0,0,Objektkultur Software,"Karlsruhe (Kreis), Baden-Württemberg",IT-Stellen,it-jobs,,full_time,2024-07-30T22:43:35Z,software developer,70000.0,hoch
5658038621,Software Developer & Consultant Microsoft Dynamics 365 CRM/CE (m/w/d),"Die Objektkultur ist führend in der Digitalisierung von Kundenprozessen – vom ersten Kontakt über den Vertrieb bis hin zum Kundenservice. Unser Ziel ist es, Umsätze zu steigern, Kosten zu senken und die Zufriedenheit der Anwender zu maximieren. Unsere Kunden sind die Vorreiter der digitalen Transformation und wissen, dass kontinuierliche Effizienzsteigerungen nur durch automatisierte, KI-gestützte Prozesse möglich sind. Um diese Ziele zu erreichen, setzen wir auf Microsoft-Technologien. Je nach…",52000.0,60000.0,0,Objektkultur Software,"Karlsruhe (Kreis), Baden-Württemberg",IT-Stellen,it-jobs,,full_time,2026-03-07T22:12:59Z,software developer,56000.0,mittel
5691043629,"Lead Software Developer C++/Qt, Architecture & Team Management (m/w/d)","Salary: 70.000 - 70.000 € per year Requirements: Abgeschlossenes Studium der Informatik oder eine vergleichbare Qualifikation Mehrjährige Berufserfahrung in der objektorientierten Softwareentwicklung mit C++ und Qt Fundierte Kenntnisse in Softwarearchitektur, Design Patterns und Datenbanken Erfahrung mit Versionsverwaltungssystemen, Bug-Tracking und CI/CD-Prozessen Führungserfahrung oder ausgeprägte Fähigkeit zur technischen Leitung und Teamkoordination Hohes Qualitätsbewusstsein, analytisches …",70000.0,70000.0,0,Megger Germany GmbH,"Radeburg, Meißen (Kreis)",IT-Stellen,it-jobs,,full_time,2026-04-06T06:04:43Z,software developer,70000.0,hoch
5669962862,Software Developer Fullstack in Nürnberg .NET / C# - Industrie 4.0 (m/w/d),"Wir sind ein wachsendes IT Business Consulting Unternehmen mit der Kernkompetenz im Zukunftsmarkt Industrie 4.0 / Digitale Fabrik. Im Fokus steht das Vorantreiben der Integration und Vernetzung von Kunden zur Umsetzung des Konzeptes der digitalen Fabrik in Hinblick auf CLM (Close Loop Manufacturing). Die Zielsetzung liegt hierbei in einer nahtlosen Anbindung von Engineering Welt und Fertigung. Was erwartet dich? Implementierung von Softwarelösungen sowohl im agilen Team, als auch in eigenverant…",41000.0,65000.0,0,Wagner Informatik,"Gleißbühl, Nürnberg",IT-Stellen,it-jobs,,full_time,2026-03-17T21:47:01Z,software developer,53000.0,mittel
5656746279,Senior Software Developer & Consultant Microsoft Dynamics 365 CRM/CE (m/w/d),"Die Objektkultur ist führend in der Digitalisierung von Kundenprozessen – vom ersten Kontakt über den Vertrieb bis hin zum Kundenservice. Unser Ziel ist es, Umsätze zu steigern, Kosten zu senken und die Zufriedenheit der Anwender zu maximieren. Unsere Kunden sind die Vorreiter der digitalen Transformation und wissen, dass kontinuierliche Effizienzsteigerungen nur durch automatisierte, KI-gestützte Prozesse möglich sind. Um diese Ziele zu erreichen, setzen wir auf Microsoft-Technologien. Je nach…",60000.0,90000.0,0,Objektkultur Software,"Karlsruhe (Kreis), Baden-Württemberg",IT-Stellen,it-jobs,,full_time,2026-03-06T21:55:22Z,software developer,75000.0,hoch
5675517557,Senior Software Developer & Consultant Microsoft Dynamics 365 CRM/CE (m/w/d),"Die Objektkultur ist führend in der Digitalisierung von Kundenprozessen – vom ersten Kontakt über den Vertrieb bis hin zum Kundenservice. Unser Ziel ist es, Umsätze zu steigern, Kosten zu senken und die Zufriedenheit der Anwender zu maximieren. Unsere Kunden sind die Vorreiter der digitalen Transformation und wissen, dass kontinuierliche Effizienzsteigerungen nur durch automatisierte, KI-gestützte Prozesse möglich sind. Um diese Ziele zu erreichen, setzen wir auf Microsoft-Technologien. Je nach…",60000.0,90000.0,0,Objektkultur Software,"Hamburg, Deutschland",Unknown,unknown,,full_time,2026-03-22T21:31:11Z,software developer,75000.0,hoch
5691041341,Embedded Software/FPGA Developer (m/w/d) for Autonomous Driving,"Salary: 47.000 - 65.000 € per year Requirements: Mehrjährige Berufserfahrung in der Entwicklung von eingebetteten Systemen (C/C++, Python, Linux) und FPGAs (VHDL) Gute Kenntnisse in Review und Inbetriebnahme analoger und digitaler Schaltungen Wünschenswert, aber nicht Bedingung sind Kenntnisse in Fahrerassistenzsystemen und deren Sensoren (Kameras, Radar, Lidar etc.) sowie im Schaltungsentwurf Sehr gute Auffassungsgabe für komplexe Zusammenhänge sowie systematische Arbeitsweise Teamfähigkeit, K…",47000.0,65000.0,0,dSPACE,"Kernstadt, Paderborn",IT-Stellen,it-jobs,,full_time,2026-04-06T06:04:12Z,software developer,56000.0,mittel
5686425374,Delphi Developer - Elfershausen / Hybrid,"Delphi Developer - Elfershausen / Hybrid (Delphi Developer, Delphi Engineer, Software Developer, Software Engineer, Delphi, SQL, Agile, XML, JSON, Delphi Developer, Delphi Engineer, Software Developer, Software Engineer, Urgent) Our clients fascinating story dates back 40 years; today they have fast become one of the most instantly recognised technology brands across the globe. Their success has been built upon their reputation for developing revolutionary software products and having recently …",55000.0,75000.0,0,Noir,"Elfershausen, Bad Kissingen (Kreis)",IT-Stellen,it-jobs,permanent,full_time,2026-04-02T01:06:24Z,software developer,65000.0,mittel
5686425376,Senior .NET Developer,"Senior Software Developer - Green Technology - Plattling / Hybrid (Key skills: Software Development, C#, .NET 8, ASP.NET, Entity Framework, .NET MAUI, Cloud Development, Azure DevOps, Modern Web Technologies, API Design, Microservices, Agile) Are you a senior software engineer with a passion for building technology that drives sustainability and environmental impact? Do you want to use your software skills to support solutions that help organisations reduce carbon emissions, optimise energy sys…",75000.0,85000.0,0,Noir,"Plattling, Deggendorf (Kreis)",IT-Stellen,it-jobs,permanent,full_time,2026-04-02T01:06:24Z,software developer,80000.0,hoch
5664285921,SAP Developer / SAP Software Engineer (m/w/d),"Der Bereich IT ist unsere Kernkompetenz, auf deren Grundlage sich Hays entwickelt hat. Wir sind das größte privatwirtschaftlich organisierte IT-Personaldienstleistungsunternehmen in Deutschland und haben für jede Karrierestufe das passende Angebot - egal ob Sie an Vakanzen in agilen KMUs oder starken DAX-Konzernen interessiert sind. Wir beherrschen die komplette IT-Klaviatur von Support bis zur Softwarearchitektur oder Digitalisierung - dank unseres umfangreichen Portfolios ist für jeden etwas …",100000.0,110000.0,0,Hays AG,"Mitte, Ulm",IT-Stellen,it-jobs,permanent,full_time,2026-03-14T00:24:26Z,software developer,105000.0,hoch
5691041310,Software Architect Embedded Systems (f/m/x),"Salary: 45.000 - 70.000 € per year Requirements: Studies in Engineering, Control Systems, Mathematics, Physics or similar - Masters desirable Proven experience as a software developer or architect in a professional software development environment for bare metal controllers, real-time operating systems or similar machine-oriented applications Excellent understanding of real-time applications like fast embedded control systems Ability to efficiently develop optimum solutions using the latest too…",45000.0,70000.0,0,ZEISS,"Oberkochen, Ostalbkreis",IT-Stellen,it-jobs,,full_time,2026-04-06T06:04:12Z,software developer,57500.0,mittel
5684954717,Automation Support Engineer – Playwright,"Overview We are seeking a talented individual to join our team as an automation support engineer. In this capacity, you will play a vital role in enhancing our testing processes and ensuring the quality of our software solutions through the use of Playwright. Key Responsibilities Develop and maintain automated test scripts using Playwright. Collaborate with software developers and product managers to understand requirements and deliver high-quality testing solutions. Troubleshoot and resolve is…",40000.0,50000.0,0,N Consulting Ltd,"Kirdorf, Bad Homburg",Unknown,unknown,,,2026-04-01T08:00:10Z,software developer,45000.0,niedrig
5691042216,Senior Fullstack Developer m/w/d,"Salary: 43.000 - 83.000 € per year Requirements: Erfolgreich abgeschlossene Ausbildung im Bereich Softwareentwicklung oder ein Studium im Bereich Informatik Mehrjährige Erfahrung als Fullstack Software Developer mit fundierten Kenntnissen in Backend- und Frontend-Entwicklung Tiefgehendes Wissen in PHP, einem JavaScript-Framework (z. B. Vue.js), NoSQL-Datenbanken, Message Brokern (z. B. RabbitMQ), Docker und automatisierten Tests Hoher Anspruch an Clean Code, Architektur und Code-Qualität Agile …",43000.0,83000.0,0,FLYERALARM GmbH,"Mitte, Berlin",IT-Stellen,it-jobs,,full_time,2026-04-06T06:04:25Z,software developer,63000.0,mittel
5691042663,Backend Software Engineer für SaaS Lösungen (m/w/d),"Salary: 60.000 - 90.000 € per year Requirements: Tiefgehende Erfahrung in der Softwareentwicklung sowie ein solides Verständnis moderner Softwarearchitekturen Du denkst in Patterns (SOLID, Clean Code, Event-Driven) und weißt, wie man skalierbare Systeme baut Eigenständige, strukturierte Arbeitsweise und hohes Verantwortungsbewusstsein Begeisterung für neue Frameworks und Technologien sowie Offenheit gegenüber Veränderungen Fähigkeit, über den Tellerrand hinauszublicken und aktiv neue Lösungsans…",60000.0,90000.0,0,Bertrandt AG,"Ehningen, Böblingen (Kreis)",IT-Stellen,it-jobs,,full_time,2026-04-06T06:04:31Z,software developer,75000.0,hoch
5691040887,Azure AI Consultant (m/w/d),"Salary: 65.000 - 100.000 € per year Requirements: Du bringst langjährige Erfahrung als cloud-nativer Software Developer oder Architekt mit Du brennst für den zielgerichteten Einsatz generativer KI in Anwendungen Du kennst dich technisch sehr gut im Azure- und/oder M365-Umfeld aus und weißt, wo welche Technologie sinnvoll eingesetzt werden kann Du trägst gerne Verantwortung, bist lösungsorientiert und siehst dich als Macher Du hast Erfahrungen den folgenden Bereichen: Konzeption von cloud-native…",65000.0,100000.0,0,SDX AG,"Gallus, Frankfurt am Main",IT-Stellen,it-jobs,,full_time,2026-04-06T06:04:07Z,software developer,82500.0,hoch
5531569196,Frontend-Softwareentwickler w/m/d in Erfurt,"Brückenbauer der Technologie: Vom Code bis zur Kreation! Frontend-Softwareentwickler w/m/d in Erfurt Für unseren Kunden suchen wir im Rahmen der Direktvermittlung einen engagierten Frontend-Developer (m/w/d). In dieser vielseitigen Position sind Sie für die Entwicklung und Implementierung unserer Software verantwortlich und tragen durch Ihre serviceorientierte Arbeitsweise maßgeblich zur Kundenzufriedenheit bei. Sie unterstützen Anwender nicht nur technisch , sondern sorgen auch für die Qualitä…",45000.0,65000.0,0,S&B Personalservice,Deutschland,IT-Stellen,it-jobs,,full_time,2025-12-06T19:24:08Z,software developer,55000.0,mittel
5553523149,Backend-Softwareentwickler w/m/d in Erfurt,"Hinter den Kulissen der Innovation – Baue die Basis für morgen! Backend-Softwareentwickler w/m/d in Erfurt Für unseren Kunden suchen wir im Rahmen der Direktvermittlung einen engagierten Backend-Developer (m/w/d). In dieser vielseitigen Position sind Sie für die Entwicklung und Implementierung unserer Software verantwortlich und tragen durch Ihre serviceorientierte Arbeitsweise maßgeblich zur Kundenzufriedenheit bei. Sie unterstützen Anwender nicht nur technisch , sondern sorgen auch für die Qu…",36000.0,54000.0,0,S&B Personalservice,Deutschland,IT-Stellen,it-jobs,,full_time,2025-12-23T20:37:45Z,software developer,45000.0,niedrig
5531261210,Fullstack-Softwareentwickler w/m/d in Erfurt,"Vom Frontend zum Backend – Dein Code gestaltet die Zukunft! Fullstack-Softwareentwickler w/m/d in Erfurt Für unseren Kunden suchen wir im Rahmen der Direktvermittlung einen engagierten Fullstack-Developer (m/w/d). In dieser vielseitigen Position sind Sie für die Entwicklung und Implementierung unserer Software verantwortlich und tragen durch Ihre serviceorientierte Arbeitsweise maßgeblich zur Kundenzufriedenheit bei. Sie unterstützen Anwender nicht nur technisch , sondern sorgen auch für die Qu…",40000.0,65000.0,0,S&B Personalservice,Deutschland,IT-Stellen,it-jobs,,full_time,2025-12-06T18:33:43Z,software developer,52500.0,mittel
5606746873,Full Stack Engineer,"Job Description Senior Full-Stack Product Engineer - AI / Machine Learning Digital Health | AI-Driven Munich (Hybrid) - 2-3 days home office We’re partnered with a well-funded digital health start-up on a mission to transform care for chronically ill patients by combining on-site medical excellence with modern software, data and AI. This is a hands-on product engineering role where you’ll build real solutions used daily in clinical practice, not slideware, not “innovation theatre”. What you’ll …",75000.0,100000.0,0,Revive It Recruitment,Deutschland,Stellen aus Personal & Personalbeschaffung,hr-jobs,,full_time,2026-01-30T20:51:52Z,software developer,87500.0,hoch
5655388511,Test Engineer - Avionic Software Integration Test (m/f/d),"Our offer: Attractive and fair salary conditions Extensive employee benefit programme “Orizon PlusPoints” Training measures suiting your tasks and activities Up to 30 days of annual leave Personal support and qualified advice from the Aviation Unit offices, e.g. in Hamburg-Finkenwerder, Stade, Augsburg, Munich or Bremen Your prospective job: You are acting as a Test Engineer - Avionic Software Integration Test (m/f/d) for our client Airbus Defence and Space in Manching. Your responsibilities: E…",58000.0,64000.0,0,"Orizon GmbH, Unit Aviation","Manching, Pfaffenhofen an der Ilm (Kreis)",Unknown,unknown,,,2026-03-05T21:32:45Z,software developer,61000.0,mittel
5686444388,Software Architect (m/f/d) Embedded real time software for AIRBUS,"Our offer: Attractive and fair salary conditions Extensive employee benefit programme “Orizon PlusPoints” Training measures suiting your tasks and activities Up to 30 days of annual leave Personal support and qualified advice from the Aviation Unit offices, e.g. in Hamburg-Finkenwerder, Stade, Augsburg, Munich or Bremen Your prospective job: You are acting as a Software Developer (m/f/d) Architect for embedded real time software for our client Airbus Defence and Space in Manching. Your responsi…",58000.0,64000.0,0,"Orizon GmbH, Unit Aviation","Manching, Pfaffenhofen an der Ilm (Kreis)",Unknown,unknown,,,2026-04-02T01:11:03Z,software developer,61000.0,mittel
5686425733,C# Entwickler/Architekt (m/w/d),"Für ein langfristiges Projekt bei einem Industrieunternehmen bin ich auf der Suche nach einem erfahrenen Senior Software Architect & Developer (m/w/d) mit starkem Fokus auf C#, .NET, Architekturdesign und performanceorientierten Datenstrukturen . Im Projekt arbeitest du eng mit Domain-Experten zusammen und stellst die Weiterentwicklung sowie das Refactoring einer datenintensiven Build-Preparation-Software sicher. Dabei stehen eine moderne Architektur, optimale Performance und strukturelle Verbe…",166400.0,187200.0,0,SThree Germany,"Schleswig-Holstein, Deutschland",IT-Stellen,it-jobs,contract,full_time,2026-04-02T01:06:34Z,software developer,176800.0,hoch
5680031481,ERP Application Developer - Germany,"ERP Application Developer Munich, Germany – Hybrid Full-time €60,000 – €100,000 German: C2 (mandatory) About the Role We are looking for an ERP Application Developer to design, develop, and customize ERP solutions tailored to client needs. You will work closely with both clients and internal teams to deliver scalable and efficient solutions. Key Responsibilities Analyze client requirements and translate them into technical solutions Define and document software specifications Develop and custom…",60000.0,100000.0,0,Lingonova,"München, München (Kreis)",Unknown,unknown,,,2026-03-27T06:57:57Z,software developer,80000.0,hoch
5670996816,Project Manager-Biosero,"About the Role Biosero, part of the BICO group, develops innovative laboratory automation software and integrated solutions that accelerate scientific research and drug development for leading pharma and biotech organizations. As a key brand within BICO’s lab automation portfolio, Biosero helps customers orchestrate complex workflows and maximize the value of automation across the lab. We are looking for an experienced Project Manager to lead customer-facing projects that deliver end to end lab…",93118.0,116398.0,0,Biosero,Deutschland,IT-Stellen,it-jobs,,full_time,2026-03-18T21:09:59Z,software developer,104758.0,hoch
5691040819,Junior Java Developer (m/w/d),"Salary: 50.000 - 65.000 € per year Requirements: Guter (Fach-) Hochschulabschluss in (Wirtschafts-)Informatik, Software Engineering oder einer vergleichbaren Fachrichtung Idealerweise konntest du bereits erste Programmiererfahrung (Java, JavaScript o.ä.) sammeln Dich zeichnet deine Leidenschaft für IT und Softwareentwicklung aus Du sprichst gut Deutsch, arbeitest gerne im Team und treibst Veränderungen aktiv voran Responsibilities: Du entwickelst highend Individualsoftware für Unternehmensanwen…",50000.0,65000.0,0,Senacor Technologies AG,"Eschborn, Main-Taunus-Kreis",IT-Stellen,it-jobs,,full_time,2026-04-06T06:04:06Z,software developer,57500.0,mittel
5675498042,Software Engineer,"Job Title: Software Engineer Job Category: Information Technology Time Type: Full time Minimum Clearance Required to Start: Secret Employee Type: Regular-Long Term Assignment Percentage of Travel Required: None Type of Travel: None * * * Are you interested in continuing your career in Europe in a mission focused environment? CACI has established upcoming positions throughout the European theater supporting multiple customers for the Department of Defense. We are looking for experienced, innovat…",82700.0,173900.0,0,CACI,"Büsnau, Stuttgart",IT-Stellen,it-jobs,,full_time,2026-03-22T21:16:43Z,software developer,128300.0,hoch
5686444393,Software Engineer Java - Electronic Warfare Ground Support Systems (m/f/d) for AIRBUS,"Our offer: Attractive and fair salary conditions Extensive employee benefit programme “Orizon PlusPoints” Training measures suiting your tasks and activities Up to 30 days of annual leave Personal support and qualified advice from the Aviation Unit offices, e.g. in Hamburg-Finkenwerder, Stade, Augsburg, Munich or Bremen Your prospective job: You are acting as a Software Engineer for Electronic Warfare Ground Support Systems (m/f/d) for our client Airbus Defence and Space in Manching. Your respo…",65000.0,70000.0,0,"Orizon GmbH, Unit Aviation","Manching, Pfaffenhofen an der Ilm (Kreis)",Unknown,unknown,,,2026-04-02T01:11:03Z,software developer,67500.0,hoch
5686425361,.NET Software Engineer,".NET Software Engineer, C#, WPF - Mobile Telecommunications - Munich, Germany (Tech stack: .NET Software Engineer, .NET 10.0, C# 14, WPF, Azure SQL, MVVM, Prism, TDD, Agile, Programmer, Developer, Architect, Softwareentwickler, Entwickler, .NET Software Engineer) Established in the early 1990s our client is an instantly recognizable brand within the mobile telecommunications arena. They are widely recognized as innovators within the market and were the first company to deliver phone trainers, f…",80000.0,100000.0,0,Noir,"München, München (Kreis)",IT-Stellen,it-jobs,permanent,full_time,2026-04-02T01:06:24Z,software developer,90000.0,hoch
5691040830,Pega System Architect (m/w/d),"Salary: 70.000 - 85.000 € per year Requirements: Du bringst mehrjährige Erfahrung als Pega System Architect mit und konntest Erfahrung in der Implementierung für Case Management, BPM, Customer Engagement und/oder Customer Decision Hub sammeln Du kennst dich mit der Integration von PEGA in Drittsysteme unter Verwendung des PEGA-Integrationwizards (z. B. REST, SOAP, SQL, JMS und http) aus Um die Qualität und Stabilität von Pega-Applikationen zu gewährleisten, hast du Unit-Tests, Integrationstests…",70000.0,85000.0,0,Senacor Technologies AG,"Eschborn, Main-Taunus-Kreis",IT-Stellen,it-jobs,,full_time,2026-04-06T06:04:06Z,software developer,77500.0,hoch
5691043399,Senior Software Architect (all genders),"Salary: 45.000 - 75.000 € per year Requirements: IT-related qualifications Experience in software development Strong problem-solving skills Team player with good communication skills Responsibilities: Collaborate with team members on various projects Participate in training sessions to enhance skills Contribute to innovative ideas for client success Develop and maintain software solutions Technologies: Architect More: At adesso, we stand for IT excellence and offer excellent development opportu…",45000.0,75000.0,0,adesso SE,"Laurensberg, Aachen",IT-Stellen,it-jobs,,full_time,2026-04-06T06:04:40Z,software developer,60000.0,mittel
5665722665,ERP Application Developer,"Job Description ERP Application Developer Germany (Predominantly Remote – Travel to Munich area twice per month) Salary - €60,000 – €100,000 depending on experience Revive Recruitment is supporting a well-established ERP and Business Intelligence consultancy that has been delivering solutions to mid-sized businesses across the DACH region for over 20 years. With a team of around 50 employees and an exceptionally high employee satisfaction rate, the company has built long-term partnerships with …",60000.0,100000.0,0,Revive It Recruitment,Deutschland,Unknown,unknown,,full_time,2026-03-14T21:23:07Z,software developer,80000.0,hoch
5691042116,SAP Solution Architect (m/f/d) - Tieto Tech Consulting,"Salary: 60.000 - 85.000 € per year Requirements: Relevant experience in software and digital engineering Strong understanding of mission-critical solutions Experience in specialized software sectors like Caretech, Banktech, or Indtech Excellent communication and teamwork skills Ability to work in a dynamic environment Responsibilities: Develop and implement software solutions for various industries Collaborate with different teams to create innovative designs Ensure delivery of mission-critical…",60000.0,85000.0,0,Tieto Germany GmbH,"Steinweg, Regensburg",IT-Stellen,it-jobs,,part_time,2026-04-06T06:04:23Z,software developer,72500.0,hoch
5691042716,Senior SAP FI/CO Consultant (m/f/d),"Salary: 60.000 - 85.000 € per year Requirements: Proven experience in software development and digital engineering Strong understanding of mission-critical solutions and industry-specific needs Familiarity with Tieto Caretech, Tieto Banktech, and Tieto Indtech products Experience in design and consulting within technology sectors Ability to work collaboratively within a talented team Responsibilities: Develop and enhance software solutions tailored to customer needs Collaborate with design team…",60000.0,85000.0,0,Tieto Germany GmbH,"Steinweg, Regensburg",IT-Stellen,it-jobs,,part_time,2026-04-06T06:04:31Z,software developer,72500.0,hoch
5691042011,Software Engineer Oracle (w/m/d),"Salary: 45.000 - 75.000 € per year Requirements: Mehrjährige Erfahrung als Software-Engineer bzw. Oracle/PLSQL-Developer oder einer vergleichbaren technischen Rolle Sehr gute Kenntnisse in Oracle Database, SQL und PL/SQL Erfahrung im Warehouse Management, in der Logistik oder Supply Chain ist ein klarer Vorteil Konzeptionierung, Modellierung und Performance-Tuning relationaler Datenbanken Motivation, ein etabliertes System effizient weiterzuentwickeln Selbstständige, lösungsorientierte Arbeitsw…",45000.0,75000.0,0,Rhenus Group,"Holzwickede, Unna (Kreis)",IT-Stellen,it-jobs,,full_time,2026-04-06T06:04:22Z,software developer,60000.0,mittel
5690684959,fullstack developer,"Job Description We are seeking a skilled and motivated Full Stack Developer to join our team. The ideal candidate will be responsible for developing, maintaining, and optimizing both front-end and back-end components of web applications. You should be comfortable working across the full technology stack and collaborating with cross-functional teams to deliver high-quality software solutions. Key Responsibilities -Design, develop, and maintain scalable web applications -Build responsive and user…",104000.0,145600.0,0,Pumapulse,Deutschland,Unknown,unknown,,,2026-04-05T17:46:19Z,software developer,124800.0,hoch
5686425377,Lead .NET Developer - Stuttgart / Hybrid,"Lead .NET Developer - Stuttgart / Hybrid (Lead .NET Developer, Lead Full Stack .NET Developer, Lead Developer, Technical Lead, Senior .NET Developer, .NET, Lead, Frontend, Angular, SQL, Message Bus, Cloud, Lead .NET Developer, Lead Full Stack .NET Developer, Lead Developer, Technical Lead, Senior .NET Developer, Urgent) Our client is an ambitious Fintech with some of the sharpest minds in financial software development. They are continually growing and are looking for a Lead .NET Developer to d…",70000.0,85000.0,0,Noir,"Stuttgart, Baden-Württemberg",IT-Stellen,it-jobs,permanent,full_time,2026-04-02T01:06:24Z,software developer,77500.0,hoch
5691042607,System Engineer ATM Systems (all genders),"Salary: 47.000 - 87.000 € per year Requirements: Strong operational knowledge of air traffic control, with an understanding of ATM operational concepts, workflows, and stakeholder interactions. Demonstrated in-depth knowledge of Air Traffic Management systems and the regulatory landscape, providing a solid foundation for innovative system development Exceptional analytical abilities with a track record of resolving complex technical challenges and optimizing system performance in safety-critica…",47000.0,87000.0,0,FREQUENTIS COMSOFT GmbH,"Durlach, Karlsruhe",IT-Stellen,it-jobs,,full_time,2026-04-06T06:04:30Z,software developer,67000.0,hoch
5635190307,Developer Relations Associate/Intern (Partnerships) Berlin-Based,"About Featherless Featherless.ai is building the world’s most reliable open-model inference platform — the infrastructure powering the next generation of AI creators, startups, and enterprises. Backed by Airbus Ventures, 500 Global, Kickstart Ventures, HF0 Residency, Panache Ventures, and Oakseed Ventures , we’re a well-funded team of researchers and engineers on a mission to democratize AI through performance, reliability, and accessibility. We deliver the best GPU utilization in AI infrastruc…",24000.0,62400.0,0,Featherless AI,"Berlin, Deutschland",IT-Stellen,it-jobs,,full_time,2026-02-18T22:17:19Z,software developer,43200.0,niedrig
5653870692,(Senior) Full-Stack Developer (m/f/d),"(Senior) Full-Stack Developer (m/f/d) Shape digital solutions for manufacturing We are developing into one of the leading software-based personnel service providers for skilled workers in Europe. For over 40 years, the Trenkwalder Group has stood for continuous growth, entrepreneurial strength, and reliable partnerships in personnel services. With more than 200 locations in 16 countries, around 16,000 employees, and a turnover of 600 million euros, we are already one of the leading HR service p…",45000.0,110000.0,0,Trenkwalder Deutschland,Deutschland,Unknown,unknown,,,2026-03-04T19:53:40Z,software developer,77500.0,hoch
5499717809,Senior Marketing Operations Manager - SaaS/ B2B (f/m/d),"OUR PURPOSE AT PLANCRAFT Building the backbone of European trades – together, with modern software and smart AI solutions. We don’t just develop software – we’re on a mission to give tradespeople and contractors more room to focus on what matters. We do this by providing a practical SaaS solution that works the way they do: fast, efficient, and without unnecessary administrative overhead. Supported by smart AI features exactly where they make a real difference in everyday work. Backed by Tier 1…",65000.0,75000.0,0,Plancraft GmbH,"Altona-Nord, Hamburg",Unknown,unknown,,full_time,2025-11-16T23:22:43Z,software developer,70000.0,hoch
5206634397,Open Apply,"At Inceptive, you will drive research forward that could help billions of people. To accomplish this, you will be part of a collaborative, antedisciplinary team building our biological software. If our team of scientists, deep learning researchers, engineers, and entrepreneurs sounds like home to you, please tell us what you would contribute in your application. We value the benefits of in-person collaboration and prefer candidates who can easily and regularly connect at one of our office locat…",105000.0,240000.0,0,Inceptive,Deutschland,Unknown,unknown,,,2025-05-19T22:07:54Z,software developer,172500.0,hoch
5683982310,Performance Marketing Manager (f/m/d),"OUR PURPOSE AT PLANCRAFT Building the backbone of European trades – together, with modern software and smart AI solutions. We don’t just develop software – we’re on a mission to give tradespeople and contractors more room to focus on what matters. We do this by providing a practical SaaS solution that works the way they do: fast, efficient, and without unnecessary administrative overhead. Supported by smart AI features exactly where they make a real difference in everyday work. Backed by Tier 1…",52500.0,62500.0,0,Plancraft GmbH,Deutschland,Unknown,unknown,,full_time,2026-03-31T10:19:03Z,software developer,57500.0,mittel
5540756765,Sales/ Revenue Enablement Manager (f/m/d),"OUR PURPOSE AT PLANCRAFT Building the backbone of European trades – together, with modern software and smart AI solutions. We don’t just develop software – we’re on a mission to give tradespeople and contractors more room to focus on what matters. We do this by providing a practical SaaS solution that works the way they do: fast, efficient, and without unnecessary administrative overhead. Supported by smart AI features exactly where they make a real difference in everyday work. Backed by Tier 1…",52500.0,62500.0,0,Plancraft GmbH,Deutschland,Unknown,unknown,,full_time,2025-12-13T07:02:44Z,software developer,57500.0,mittel
5686425059,Online Marketing Manager,"Online Marketing Manager | SEO, SEA, Performance Marketing Essen, Germany | Full-Time | Hybrid A well-established healthcare organisation with over 25 years of industry experience is looking for an Online Marketing Manager (SEO & Performance) to join its growing marketing team. The company operates one of the leading dental networks in Germany, connecting millions of insured patients with over 1,000 dental practices. Through a powerful digital platform that attracts millions of website visits e…",55000.0,65000.0,0,Digital Waffle,"Essen, Nordrhein-Westfalen","Stellen aus PR, Werbung & Marketing",pr-advertising-marketing-jobs,permanent,full_time,2026-04-02T01:06:19Z,marketing manager,60000.0,mittel
